os,cpu,gpu,ram,kernel,driver,cpuscheduler
Steam Runtime 2 (soldier),AMD Custom APU 0405,AMD Custom GPU 0405,12077680,5.13.0-valve36-1-neptune,,schedutil
fps,frametime,cpu_load,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,elapsed
142.389,7023,71.8204,98,79,78,1382,687,1.23072,7,6.51384,7659018149
178.221,5611,71.8204,98,79,78,1382,687,1.23072,7,6.51384,7759124160
152.975,6537,71.8204,98,79,78,1382,687,1.23072,7,6.51384,7859375182
149.209,6702,72.25,98,80,80,1382,687,1.23072,7,6.50839,7959440264
133.601,7485,72.25,98,80,80,1382,687,1.23072,7,6.50839,8059506276
141.423,7071,72.25,98,80,80,1382,687,1.23072,7,6.50839,8159580627
122.13,8188,72.25,98,80,80,1382,687,1.23072,7,6.50839,8259653049
149.009,6711,72.25,98,80,80,1382,687,1.23072,7,6.50839,8359715641
151.768,6589,72.3881,99,80,82,1395,687,1.23072,7,6.51182,8459781503
157.978,6330,72.3881,99,80,82,1395,687,1.23072,7,6.51182,8559876625
156.079,6407,72.3881,99,80,82,1395,687,1.23072,7,6.51182,8659942137
150.263,6655,72.3881,99,80,82,1395,687,1.23072,7,6.51182,8760184778
140.371,7124,72.3881,99,80,82,1395,687,1.23072,7,6.51182,8860295000
168.124,5948,72.9927,98,79,79,1377,687,1.23072,7,6.51157,8960366222
172.354,5802,72.9927,98,79,79,1377,687,1.23072,7,6.51157,9060433084
158.403,6313,72.9927,98,79,79,1377,687,1.23072,7,6.51157,9160499716
118.751,8421,72.9927,98,79,79,1377,687,1.23072,7,6.51157,9260565317
152.929,6539,72.9927,98,79,79,1377,687,1.23072,7,6.51157,9360627149
133.476,7492,73.0198,98,80,81,1369,687,1.23072,6,6.51534,9460692841
171.792,5821,73.0198,98,80,81,1369,687,1.23072,6,6.51534,9560757823
116.727,8567,73.0198,98,80,81,1369,687,1.23072,6,6.51534,9660825535
122.489,8164,73.0198,98,80,81,1369,687,1.23072,6,6.51534,9760889657
125.913,7942,73.0198,98,80,81,1369,687,1.23072,6,6.51534,9860951879
148.412,6738,72.5926,96,80,80,1367,687,1.23072,6,6.52309,9961020061
96.4599,10367,72.5926,96,80,80,1367,687,1.23072,6,6.52309,10061100182
137.798,7257,72.5926,96,80,80,1367,687,1.23072,6,6.52309,10161166724
148.721,6724,72.5926,96,80,80,1367,687,1.23072,6,6.52309,10261230476
100.281,9972,72.5926,96,80,80,1367,687,1.23072,6,6.52309,10361295168
202.429,4940,66.838,98,81,89,1370,687,1.23077,6,6.55142,10461363330
71.6846,13950,66.838,98,81,89,1370,687,1.23077,6,6.55142,10561426972
112.309,8904,66.838,98,81,89,1370,687,1.23077,6,6.55142,10661490564
136.277,7338,66.838,98,81,89,1370,687,1.23077,6,6.55142,10761562346
137.476,7274,66.838,98,81,89,1370,687,1.23077,6,6.55142,10861629948
141.443,7070,58.1395,94,81,78,1166,687,1.23858,5,6.54846,10961701299
139.101,7189,58.1395,94,81,78,1166,687,1.23858,5,6.54846,11061770941
136.911,7304,58.1395,94,81,78,1166,687,1.23858,5,6.54846,11161840523
156.104,6406,58.1395,94,81,78,1166,687,1.23858,5,6.54846,11261916525
151.469,6602,58.1395,94,81,78,1166,687,1.23858,5,6.54846,11361981567
135.19,7397,49.4737,93,83,78,1429,687,1.23858,7,6.54809,11462044289
146.563,6823,49.4737,93,83,78,1429,687,1.23858,7,6.54809,11562110641
139.919,7147,49.4737,93,83,78,1429,687,1.23858,7,6.54809,11662176323
146.177,6841,49.4737,93,83,78,1429,687,1.23858,7,6.54809,11762246034
126.406,7911,49.4737,93,83,78,1429,687,1.23858,7,6.54809,11862331316
128.899,7758,53.253,95,80,78,1542,687,1.23858,8,6.54845,11962621738
140.115,7137,53.253,95,80,78,1542,687,1.23858,8,6.54845,12062689649
160.128,6245,53.253,95,80,78,1542,687,1.23858,8,6.54845,12162755961
134.716,7423,53.253,95,80,78,1542,687,1.23858,8,6.54845,12262825223
117.883,8483,53.253,95,80,78,1542,687,1.23858,8,6.54845,12362898135
158.303,6317,49.8701,94,79,78,1536,687,1.23858,8,6.54868,12462975847
150.24,6656,49.8701,94,79,78,1536,687,1.23858,8,6.54868,12563041649
