os,cpu,gpu,ram,kernel,driver,cpuscheduler
Steam Runtime 2 (soldier),AMD Custom APU 0405,AMD Custom GPU 0405,12077680,5.13.0-valve36-1-neptune,,schedutil
fps,frametime,cpu_load,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,elapsed
134.282,7447,74.2092,99,74,74,1349,687,0.846493,7,4.73022,1681491251
122.474,8165,74.2092,99,74,74,1349,687,0.846493,7,4.73022,1689656774
110.169,9077,74.2092,99,74,74,1349,687,0.846493,7,4.73022,1698734618
146.951,6805,74.2092,99,74,74,1349,687,0.846493,7,4.73022,1705540140
116.279,8600,74.2092,99,74,74,1349,687,0.846493,7,4.73022,1714141123
138.85,7202,74.2092,99,74,74,1349,687,0.846493,7,4.73022,1721344996
128.025,7811,74.2092,99,74,74,1349,687,0.846493,7,4.73022,1729155989
126.534,7903,74.2092,99,74,74,1349,687,0.846493,7,4.73022,1737061051
113.507,8810,74.2092,99,74,74,1349,687,0.846493,7,4.73022,1745870275
117.744,8493,74.2092,99,74,74,1349,687,0.846493,7,4.73022,1754365298
140.371,7124,74.2092,99,74,74,1349,687,0.846493,7,4.73022,1761489980
128.287,7795,74.2092,99,74,74,1349,687,0.846493,7,4.73022,1769284403
117.082,8541,74.2092,99,74,74,1349,687,0.846493,7,4.73022,1777826986
80.4958,12423,74.2092,99,74,74,1349,687,0.846493,7,4.73022,1790257810
169.119,5913,71.9902,99,75,75,1306,687,0.846493,6,4.75863,1796164292
139.938,7146,71.9902,99,75,75,1306,687,0.846493,6,4.75863,1803310985
121.595,8224,71.9902,99,75,75,1306,687,0.846493,6,4.75863,1811535328
121.921,8202,71.9902,99,75,75,1306,687,0.846493,6,4.75863,1819738101
115.701,8643,71.9902,99,75,75,1306,687,0.846493,6,4.75863,1828381664
131.01,7633,71.9902,99,75,75,1306,687,0.846493,6,4.75863,1836015107
124.069,8060,71.9902,99,75,75,1306,687,0.846493,6,4.75863,1844076360
117,8547,71.9902,99,75,75,1306,687,0.846493,6,4.75863,1852624033
126.936,7878,71.9902,99,75,75,1306,687,0.846493,6,4.75863,1860502365
120.395,8306,71.9902,99,75,75,1306,687,0.846493,6,4.75863,1868809748
126.887,7881,71.9902,99,75,75,1306,687,0.846493,6,4.75863,1876691201
126.743,7890,71.9902,99,75,75,1306,687,0.846493,6,4.75863,1884581994
125.329,7979,71.9902,99,75,75,1306,687,0.846493,6,4.75863,1892561947
121.892,8204,71.9902,99,75,75,1306,687,0.846493,6,4.75863,1900766970
121.109,8257,71.9902,99,75,75,1306,687,0.846493,6,4.75863,1909024453
125.486,7969,71.9902,99,75,75,1306,687,0.846493,6,4.75863,1916994986
109.146,9162,71.9902,99,75,75,1306,687,0.846493,6,4.75863,1926157729
134.463,7437,71.9902,99,75,75,1306,687,0.846493,6,4.75863,1933595842
139.237,7182,71.9902,99,75,75,1306,687,0.846493,6,4.75863,1940778964
112.36,8900,71.9902,99,75,75,1306,687,0.846493,6,4.75863,1949682367
117.647,8500,71.9902,99,75,75,1306,687,0.846493,6,4.75863,1958180030
118.064,8470,71.9902,99,75,75,1306,687,0.846493,6,4.75863,1966652863
