os,cpu,gpu,ram,kernel,driver,cpuscheduler
Steam Runtime 2 (soldier),AMD Custom APU 0405,AMD Custom GPU 0405,12077680,5.13.0-valve36-1-neptune,,schedutil
fps,frametime,cpu_load,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,elapsed
76.8876,13006,61.6162,99,75,75,1600,687,1.4369,9,6.03035,1671363798
90.212,11085,61.6162,99,75,75,1600,687,1.4369,9,6.03035,1682449252
86.5276,11557,61.6162,99,75,75,1600,687,1.4369,9,6.03035,1694007006
86.949,11501,61.6162,99,75,75,1600,687,1.4369,9,6.03035,1705510000
79.9552,12507,61.6162,99,75,75,1600,687,1.4369,9,6.03035,1718018805
82.7541,12084,61.6162,99,75,75,1600,687,1.4369,9,6.03035,1730102329
96.6837,10343,61.6162,99,75,75,1600,687,1.4369,9,6.03035,1740447613
76.2253,13119,61.6162,99,75,75,1600,687,1.4369,9,6.03035,1753570517
77.688,12872,61.6162,99,75,75,1600,687,1.4369,9,6.03035,1766444282
102.912,9717,61.6162,99,75,75,1600,687,1.4369,9,6.03035,1776159676
71.9373,13901,61.6162,99,75,75,1600,687,1.4369,9,6.03035,1790063010
91.2492,10959,61.6162,99,75,75,1600,687,1.4369,9,6.03035,1801022904
86.5651,11552,61.6162,99,75,75,1600,687,1.4369,9,6.03035,1812574459
73.616,13584,61.6162,99,75,75,1600,687,1.4369,9,6.03035,1826160803
86.0807,11617,61.6162,99,75,75,1600,687,1.4369,9,6.03035,1837777568
87.146,11475,61.6162,99,75,75,1600,687,1.4369,9,6.03035,1849253252
84.6597,11812,61.6162,99,75,75,1600,687,1.4369,9,6.03035,1861066806
76.1499,13132,61.6162,99,75,75,1600,687,1.4369,9,6.03035,1874199081
88.199,11338,61.6162,99,75,75,1600,687,1.4369,9,6.03035,1885537695
84.7099,11805,61.6162,99,75,75,1600,687,1.4369,9,6.03035,1897342869
80.4117,12436,61.6162,99,75,75,1600,687,1.4369,9,6.03035,1909780433
96.637,10348,61.6162,99,75,75,1600,687,1.4369,9,6.03035,1920129847
71.9217,13904,61.6162,99,75,75,1600,687,1.4369,9,6.03035,1934033902
90.7688,11017,61.6162,99,75,75,1600,687,1.4369,9,6.03035,1945052976
81.7394,12234,61.6162,99,75,75,1600,687,1.4369,9,6.03035,1957287260
78.734,12701,61.6162,99,75,75,1600,687,1.4369,9,6.03035,1969989665
86.4902,11562,61.6162,99,75,75,1600,687,1.4369,9,6.03035,1981552799
91.0747,10980,61.6162,99,75,75,1600,687,1.4369,9,6.03035,1992533993
84.832,11788,61.6162,99,75,75,1600,687,1.4369,9,6.03035,2004322347
85.3825,11712,61.6162,99,75,75,1600,687,1.4369,9,6.03035,2016037001
78.4437,12748,61.6162,99,75,75,1600,687,1.4369,9,6.03035,2028784666
92.73,10784,61.6162,99,75,75,1600,687,1.4369,9,6.03035,2039569340
77.0832,12973,61.6162,99,75,75,1600,687,1.4369,9,6.03035,2052543184
90.8595,11006,61.6162,99,75,75,1600,687,1.4369,9,6.03035,2063552858
79.9808,12503,61.6162,99,75,75,1600,687,1.4369,9,6.03035,2076054893
84.1397,11885,61.6162,99,75,75,1600,687,1.4369,9,6.03035,2087939977
89.823,11133,61.6162,99,75,75,1600,687,1.4369,9,6.03035,2099074491
80.457,12429,61.6162,99,75,75,1600,687,1.4369,9,6.03035,2111506125
80.4441,12431,61.6162,99,75,75,1600,687,1.4369,9,6.03035,2123944570
91.3993,10941,58.8384,99,76,74,1600,687,1.4369,9,6.02904,2134877754
68.8705,14520,58.8384,99,76,74,1600,687,1.4369,9,6.02904,2149398549
115.647,8647,58.8384,99,76,74,1600,687,1.4369,9,6.02904,2158046692
75.3069,13279,58.8384,99,76,74,1600,687,1.4369,9,6.02904,2171326287
81.88,12213,58.8384,99,76,74,1600,687,1.4369,9,6.02904,2183539061
93.6067,10683,58.8384,99,76,74,1600,687,1.4369,9,6.02904,2194222865
74.4768,13427,58.8384,99,76,74,1600,687,1.4369,9,6.02904,2207650500
93.8703,10653,58.8384,99,76,74,1600,687,1.4369,9,6.02904,2218305054
84.8464,11786,58.8384,99,76,74,1600,687,1.4369,9,6.02904,2230091518
81.2942,12301,58.8384,99,76,74,1600,687,1.4369,9,6.02904,2242396142
88.9838,11238,58.8384,99,76,74,1600,687,1.4369,9,6.02904,2253634366
76.1963,13124,58.8384,99,76,74,1600,687,1.4369,9,6.02904,2266758181
84.9618,11770,58.8384,99,76,74,1600,687,1.4369,9,6.02904,2278529355
81.7528,12232,58.8384,99,76,74,1600,687,1.4369,9,6.02904,2290763530
90.1307,11095,58.8384,99,76,74,1600,687,1.4369,9,6.02904,2301860324
79.4849,12581,58.8384,99,76,74,1600,687,1.4369,9,6.02904,2314441798
76.6401,13048,58.8384,99,76,74,1600,687,1.4369,9,6.02904,2327490763
99.4332,10057,58.8384,99,76,74,1600,687,1.4369,9,6.02904,2337550986
84.4666,11839,58.8384,99,76,74,1600,687,1.4369,9,6.02904,2349393021
85.6164,11680,58.8384,99,76,74,1600,687,1.4369,9,6.02904,2361073345
83.3542,11997,58.8384,99,76,74,1600,687,1.4369,9,6.02904,2373070399
74.4048,13440,58.8384,99,76,74,1600,687,1.4369,9,6.02904,2386511084
98.6388,10138,58.8384,99,76,74,1600,687,1.4369,9,6.02904,2396650677
79.7194,12544,58.8384,99,76,74,1600,687,1.4369,9,6.02904,2409194552
81.4399,12279,58.8384,99,76,74,1600,687,1.4369,9,6.02904,2421474676
89.3815,11188,58.8384,99,76,74,1600,687,1.4369,9,6.02904,2432663900
74.744,13379,58.8384,99,76,74,1600,687,1.4369,9,6.02904,2446044065
95.9785,10419,58.8384,99,76,74,1600,687,1.4369,9,6.02904,2456462959
81.011,12344,58.8384,99,76,74,1600,687,1.4369,9,6.02904,2468808213
81.1359,12325,58.8384,99,76,74,1600,687,1.4369,9,6.02904,2481135128
80.9062,12360,58.8384,99,76,74,1600,687,1.4369,9,6.02904,2493495152
86.1772,11604,58.8384,99,76,74,1600,687,1.4369,9,6.02904,2505101226
89.1504,11217,58.8384,99,76,74,1600,687,1.4369,9,6.02904,2516317530
84.3099,11861,58.8384,99,76,74,1600,687,1.4369,9,6.02904,2528179594
78.7588,12697,58.8384,99,76,74,1600,687,1.4369,9,6.02904,2540877939
77.2618,12943,58.8384,99,76,74,1600,687,1.4369,9,6.02904,2553821424
91.1411,10972,58.8384,99,76,74,1600,687,1.4369,9,6.02904,2564793578
89.8634,11128,58.8384,99,76,74,1600,687,1.4369,9,6.02904,2575925272
82.7678,12082,58.8384,99,76,74,1600,687,1.4369,9,6.02904,2588007696
85.0774,11754,58.8384,99,76,74,1600,687,1.4369,9,6.02904,2599762630
82.7952,12078,58.8384,99,76,74,1600,687,1.4369,9,6.02904,2611839954
83.9842,11907,58.8384,99,76,74,1600,687,1.4369,9,6.02904,2623748419
89.7505,11142,58.8384,99,76,74,1600,687,1.4369,9,6.02904,2634900123
78.8271,12686,59.8015,99,76,74,1600,687,1.4369,8,6.01937,2647578657
89.3735,11189,59.8015,99,76,74,1600,687,1.4369,8,6.01937,2658768481
81.4863,12272,59.8015,99,76,74,1600,687,1.4369,8,6.01937,2671041326
84.7673,11797,59.8015,99,76,74,1600,687,1.4369,8,6.01937,2682839510
79.277,12614,59.8015,99,76,74,1600,687,1.4369,8,6.01937,2695456434
103.681,9645,59.8015,99,76,74,1600,687,1.4369,8,6.01937,2705100478
74.5712,13410,59.8015,99,76,74,1600,687,1.4369,8,6.01937,2718511843
98.3381,10169,59.8015,99,76,74,1600,687,1.4369,8,6.01937,2728681116
78.8768,12678,59.8015,99,76,74,1600,687,1.4369,8,6.01937,2741360151
83.257,12011,59.8015,99,76,74,1600,687,1.4369,8,6.01937,2753372895
80.2439,12462,59.8015,99,76,74,1600,687,1.4369,8,6.01937,2765834969
92.7816,10778,59.8015,99,76,74,1600,687,1.4369,8,6.01937,2776617033
81.367,12290,59.8015,99,76,74,1600,687,1.4369,8,6.01937,2788907258
81.0899,12332,59.8015,99,76,74,1600,687,1.4369,8,6.01937,2801238702
82.2166,12163,59.8015,99,76,74,1600,687,1.4369,8,6.01937,2813403696
84.8536,11785,59.8015,99,76,74,1600,687,1.4369,8,6.01937,2825190561
92.6526,10793,59.8015,99,76,74,1600,687,1.4369,8,6.01937,2835983785
79.1327,12637,59.8015,99,76,74,1600,687,1.4369,8,6.01937,2848621209
81.6927,12241,59.8015,99,76,74,1600,687,1.4369,8,6.01937,2860864673
78.6411,12716,59.8015,99,76,74,1600,687,1.4369,8,6.01937,2873581778
82.8569,12069,59.8015,99,76,74,1600,687,1.4369,8,6.01937,2885651122
88.2846,11327,59.8015,99,76,74,1600,687,1.4369,8,6.01937,2896979346
90.1551,11092,59.8015,99,76,74,1600,687,1.4369,8,6.01937,2908076180
79.7957,12532,59.8015,99,76,74,1600,687,1.4369,8,6.01937,2920605775
89.3815,11188,59.8015,99,76,74,1600,687,1.4369,8,6.01937,2931795999
89.2698,11202,59.8015,99,76,74,1600,687,1.4369,8,6.01937,2942997943
76.3884,13091,59.8015,99,76,74,1600,687,1.4369,8,6.01937,2956090287
79.0139,12656,59.8015,99,76,74,1600,687,1.4369,8,6.01937,2968745922
88.1834,11340,59.8015,99,76,74,1600,687,1.4369,8,6.01937,2980086406
81.4797,12273,59.8015,99,76,74,1600,687,1.4369,8,6.01937,2992360200
87.974,11367,59.8015,99,76,74,1600,687,1.4369,8,6.01937,3003729525
79.7512,12539,59.8015,99,76,74,1600,687,1.4369,8,6.01937,3016268229
90.7441,11020,59.8015,99,76,74,1600,687,1.4369,8,6.01937,3027288883
79.3903,12596,59.8015,99,76,74,1600,687,1.4369,8,6.01937,3039884967
87.26,11460,59.8015,99,76,74,1600,687,1.4369,8,6.01937,3051346162
89.3256,11195,59.8015,99,76,74,1600,687,1.4369,8,6.01937,3062544046
77.6036,12886,59.8015,99,76,74,1600,687,1.4369,8,6.01937,3075428960
87.0549,11487,59.8015,99,76,74,1600,687,1.4369,8,6.01937,3086916434
79.3903,12596,59.8015,99,76,74,1600,687,1.4369,8,6.01937,3099513489
83.0841,12036,59.8015,99,76,74,1600,687,1.4369,8,6.01937,3111550573
81.6927,12241,59.8015,99,76,74,1600,687,1.4369,8,6.01937,3123792317
82.9738,12052,59.8015,99,76,74,1600,687,1.4369,8,6.01937,3135855742
91.9033,10881,60.2532,99,76,75,1600,687,1.4369,9,6.01982,3146728316
71.1541,14054,60.2532,99,76,75,1600,687,1.4369,9,6.01982,3160781901
90.2527,11080,60.2532,99,76,75,1600,687,1.4369,9,6.01982,3171865575
84.5952,11821,60.2532,99,76,75,1600,687,1.4369,9,6.01982,3183689019
84.0054,11904,60.2532,99,76,75,1600,687,1.4369,9,6.01982,3195590863
85.6018,11682,60.2532,99,76,75,1600,687,1.4369,9,6.01982,3207274127
59.2979,16864,60.2532,99,76,75,1600,687,1.4369,9,6.01982,3224138733
116.973,8549,60.2532,99,76,75,1600,687,1.4369,9,6.01982,3232689596
87.8272,11386,60.2532,99,76,75,1600,687,1.4369,9,6.01982,3244076130
75.9417,13168,60.2532,99,76,75,1600,687,1.4369,9,6.01982,3257244645
87.1992,11468,60.2532,99,76,75,1600,687,1.4369,9,6.01982,3268715299
81.0373,12340,60.2532,99,76,75,1600,687,1.4369,9,6.01982,3281055034
82.9738,12052,60.2532,99,76,75,1600,687,1.4369,9,6.01982,3293107158
88.9047,11248,60.2532,99,76,75,1600,687,1.4369,9,6.01982,3304355822
86.7002,11534,60.2532,99,76,75,1600,687,1.4369,9,6.01982,3315892406
82.1288,12176,60.2532,99,76,75,1600,687,1.4369,9,6.01982,3328069391
82.6856,12094,60.2532,99,76,75,1600,687,1.4369,9,6.01982,3340164605
91.2409,10960,60.2532,99,76,75,1600,687,1.4369,9,6.01982,3351124949
74.8335,13363,60.2532,99,76,75,1600,687,1.4369,9,6.01982,3364488684
90.0982,11099,60.2532,99,76,75,1600,687,1.4369,9,6.01982,3375587958
82.8706,12067,60.2532,99,76,75,1600,687,1.4369,9,6.01982,3387656032
83.956,11911,60.2532,99,76,75,1600,687,1.4369,9,6.01982,3399568196
87.6347,11411,60.2532,99,76,75,1600,687,1.4369,9,6.01982,3410981350
80.6062,12406,60.2532,99,76,75,1600,687,1.4369,9,6.01982,3423386405
85.5578,11688,60.2532,99,76,75,1600,687,1.4369,9,6.01982,3435077329
80.9979,12346,60.2532,99,76,75,1600,687,1.4369,9,6.01982,3447424143
79.3336,12605,60.2532,99,76,75,1600,687,1.4369,9,6.01982,3460029038
93.9232,10647,60.2532,99,76,75,1600,687,1.4369,9,6.01982,3470679012
80.7754,12380,60.2532,99,76,75,1600,687,1.4369,9,6.01982,3483058846
91.8527,10887,60.2532,99,76,75,1600,687,1.4369,9,6.01982,3493945020
78.6225,12719,60.2532,99,76,75,1600,687,1.4369,9,6.01982,3506665464
81.9874,12197,60.2532,99,76,75,1600,687,1.4369,9,6.01982,3518863429
84.0195,11902,60.2532,99,76,75,1600,687,1.4369,9,6.01982,3530767373
82.5355,12116,60.2532,99,76,75,1600,687,1.4369,9,6.01982,3542884357
79.1452,12635,60.2532,99,76,75,1600,687,1.4369,9,6.01982,3555519632
96.8054,10330,60.2532,99,76,75,1600,687,1.4369,9,6.01982,3565854716
76.3709,13094,60.2532,99,76,75,1600,687,1.4369,9,6.01982,3578945700
93.7031,10672,60.2532,99,76,75,1600,687,1.4369,9,6.01982,3589621554
86.3782,11577,60.2532,99,76,75,1600,687,1.4369,9,6.01982,3601198478
78.8768,12678,60.2532,99,76,75,1600,687,1.4369,9,6.01982,3613877113
87.108,11480,60.2532,99,76,75,1600,687,1.4369,9,6.01982,3625360917
80.6907,12393,60.2532,99,76,75,1600,687,1.4369,9,6.01982,3637759041
73.9044,13531,62.5917,99,76,74,1600,687,1.4369,9,6.02261,3651284136
95.9785,10419,62.5917,99,76,74,1600,687,1.4369,9,6.02261,3661704510
89.9038,11123,62.5917,99,76,74,1600,687,1.4369,9,6.02261,3672829014
79.783,12534,62.5917,99,76,74,1600,687,1.4369,9,6.02261,3685364458
94.6074,10570,62.5917,99,76,74,1600,687,1.4369,9,6.02261,3695935072
80.3084,12452,62.5917,99,76,74,1600,687,1.4369,9,6.02261,3708387687
80.9782,12349,62.5917,99,76,74,1600,687,1.4369,9,6.02261,3720736301
90.5797,11040,62.5917,99,76,74,1600,687,1.4369,9,6.02261,3731777855
87.3591,11447,62.5917,99,76,74,1600,687,1.4369,9,6.02261,3743227139
82.631,12102,62.5917,99,76,74,1600,687,1.4369,9,6.02261,3755329483
91.5164,10927,62.5917,99,76,74,1600,687,1.4369,9,6.02261,3766257487
79.6876,12549,62.5917,99,76,74,1600,687,1.4369,9,6.02261,3778807732
89.5977,11161,62.5917,99,76,74,1600,687,1.4369,9,6.02261,3789971306
88.2457,11332,62.5917,99,76,74,1600,687,1.4369,9,6.02261,3801302930
78.5053,12738,62.5917,99,76,74,1600,687,1.4369,9,6.02261,3814042844
88.2924,11326,62.5917,99,76,74,1600,687,1.4369,9,6.02261,3825372198
84.4737,11838,62.5917,99,76,74,1600,687,1.4369,9,6.02261,3837211643
79.164,12632,62.5917,99,76,74,1600,687,1.4369,9,6.02261,3849842627
93.633,10680,62.5917,99,76,74,1600,687,1.4369,9,6.02261,3860525221
83.64,11956,62.5917,99,76,74,1600,687,1.4369,9,6.02261,3872481495
86.103,11614,62.5917,99,76,74,1600,687,1.4369,9,6.02261,3884096519
77.2618,12943,62.5917,99,76,74,1600,687,1.4369,9,6.02261,3897040944
85.7927,11656,62.5917,99,76,74,1600,687,1.4369,9,6.02261,3908697238
86.2218,11598,62.5917,99,76,74,1600,687,1.4369,9,6.02261,3920296412
85.9328,11637,62.5917,99,76,74,1600,687,1.4369,9,6.02261,3931934106
83.71,11946,62.5917,99,76,74,1600,687,1.4369,9,6.02261,3943880571
87.1384,11476,62.5917,99,76,74,1600,687,1.4369,9,6.02261,3955358515
88.2535,11331,62.5917,99,76,74,1600,687,1.4369,9,6.02261,3966692829
82.0345,12190,62.5917,99,76,74,1600,687,1.4369,9,6.02261,3978881533
76.6401,13048,62.5917,99,76,74,1600,687,1.4369,9,6.02261,3991930398
98.0777,10196,62.5917,99,76,74,1600,687,1.4369,9,6.02261,4002128172
85.3752,11713,62.5917,99,76,74,1600,687,1.4369,9,6.02261,4013842206
92.4727,10814,62.5917,99,76,74,1600,687,1.4369,9,6.02261,4024657170
75.3012,13280,62.5917,99,76,74,1600,687,1.4369,9,6.02261,4037937704
86.2515,11594,62.5917,99,76,74,1600,687,1.4369,9,6.02261,4049532819
94.5716,10574,62.5917,99,76,74,1600,687,1.4369,9,6.02261,4060107472
79.0952,12643,62.5917,99,76,74,1600,687,1.4369,9,6.02261,4072750997
82.8775,12066,62.5917,99,76,74,1600,687,1.4369,9,6.02261,4084818271
